工作資歷5,升遷速度,近三月請假數B,近一年請假數B,年齡層級,婚姻狀況,年資層級A,年資層級B,眷屬量,年資層級A+B+C
1.0,0.1111111111111111,0.0,0.0,0.09090909090909091,2.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1.0,0.1111111111111111,0.0,0.0,0.09090909090909091,2.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6363636363636364,1.0,0.25,0.0,0.6666666666666666,0.3333333333333333
0.0,0.0,0.125,0.125,0.36363636363636365,1.0,0.125,0.0,0.3333333333333333,0.2222222222222222
0.0,0.2222222222222222,0.0,0.0,0.7272727272727273,1.0,0.625,0.2857142857142857,0.3333333333333333,0.6666666666666666
0.0,0.2222222222222222,0.0,0.0,0.8181818181818182,1.0,0.625,0.2857142857142857,0.3333333333333333,0.6666666666666666
0.0,0.3333333333333333,0.0,0.0,0.8181818181818182,1.0,0.625,0.2857142857142857,0.3333333333333333,0.6666666666666666
0.0,0.3333333333333333,0.0,0.0,0.8181818181818182,1.0,0.625,0.2857142857142857,0.3333333333333333,0.6666666666666666
0.0,0.0,0.0,0.0,0.09090909090909091,1.0,0.125,0.0,0.0,0.1111111111111111
0.0,0.1111111111111111,0.0,0.0,0.18181818181818182,1.0,0.125,0.0,0.0,0.1111111111111111
0.0,0.1111111111111111,0.0,0.0,0.18181818181818182,1.0,0.125,0.0,0.0,0.1111111111111111
0.0,0.1111111111111111,0.0,0.0,0.18181818181818182,1.0,0.125,0.14285714285714285,0.3333333333333333,0.16666666666666666
0.0,0.2222222222222222,0.0,0.0,0.6363636363636364,1.0,0.625,0.42857142857142855,0.0,0.6111111111111112
0.0,0.2222222222222222,0.0,0.0,0.6363636363636364,1.0,0.625,0.5714285714285714,0.0,0.6666666666666666
0.0,0.3333333333333333,0.0,0.0,0.7272727272727273,1.0,0.625,0.5714285714285714,0.0,0.6666666666666666
0.0,0.3333333333333333,0.0,0.0,0.7272727272727273,1.0,0.625,0.5714285714285714,0.0,0.6666666666666666
0.0,0.1111111111111111,0.0,0.0,0.36363636363636365,1.0,0.125,0.14285714285714285,0.6666666666666666,0.1111111111111111
0.0,0.2222222222222222,0.0,0.0,0.45454545454545453,1.0,0.125,0.14285714285714285,0.6666666666666666,0.1111111111111111
0.0,0.2222222222222222,0.0,0.0,0.45454545454545453,1.0,0.125,0.14285714285714285,0.6666666666666666,0.1111111111111111
0.0,0.2222222222222222,0.0,0.0,0.45454545454545453,1.0,0.125,0.14285714285714285,0.6666666666666666,0.1111111111111111
0.0,0.1111111111111111,0.0,0.0,0.7272727272727273,1.0,0.625,0.7142857142857143,0.6666666666666666,0.5555555555555556
0.0,0.1111111111111111,0.0,0.0,0.8181818181818182,1.0,0.625,0.7142857142857143,0.6666666666666666,0.5555555555555556
0.0,0.1111111111111111,0.0,0.0,0.8181818181818182,1.0,0.625,0.7142857142857143,0.6666666666666666,0.5555555555555556
0.0,0.2222222222222222,0.0,0.0,0.8181818181818182,1.0,0.625,0.7142857142857143,0.6666666666666666,0.5555555555555556
0.0,0.1111111111111111,0.0,0.0,0.36363636363636365,1.0,0.25,0.0,0.3333333333333333,0.2777777777777778
0.0,0.1111111111111111,0.0,0.0,0.36363636363636365,1.0,0.25,0.0,0.3333333333333333,0.2777777777777778
0.0,0.1111111111111111,0.0,0.0,0.45454545454545453,1.0,0.25,0.14285714285714285,0.3333333333333333,0.3333333333333333
0.0,0.0,0.0,0.0,0.45454545454545453,1.0,0.25,0.14285714285714285,0.6666666666666666,0.3333333333333333
0.0,0.4444444444444444,0.0,0.0,1.0,1.0,0.75,0.8571428571428571,0.3333333333333333,0.7222222222222222
0.0,0.0,0.125,0.25,0.18181818181818182,2.0,0.125,0.0,0.0,0.16666666666666666
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.09090909090909091,1.0,0.0,0.0,0.3333333333333333,0.0
1.0,0.0,0.0,0.0,0.09090909090909091,1.0,0.0,0.0,0.3333333333333333,0.0
1.0,0.0,0.0,0.0,0.09090909090909091,1.0,0.125,0.14285714285714285,0.3333333333333333,0.1111111111111111
1.0,0.1111111111111111,0.0,0.0,0.7272727272727273,1.0,0.5,0.5714285714285714,0.6666666666666666,0.4444444444444444
1.0,0.1111111111111111,0.0,0.0,0.7272727272727273,1.0,0.625,0.7142857142857143,0.6666666666666666,0.5555555555555556
1.0,0.0,0.0,0.0,0.7272727272727273,1.0,0.625,0.7142857142857143,0.6666666666666666,0.5555555555555556
1.0,0.0,0.0,0.0,0.8181818181818182,1.0,0.625,0.7142857142857143,0.6666666666666666,0.5555555555555556
0.0,0.6666666666666666,0.0,0.0,0.9090909090909091,1.0,0.75,0.7142857142857143,1.0,0.6666666666666666
0.0,0.7777777777777778,0.0,0.0,0.9090909090909091,1.0,0.75,0.8571428571428571,1.0,0.7222222222222222
0.0,0.7777777777777778,0.0,0.0,0.9090909090909091,1.0,0.75,0.8571428571428571,0.6666666666666666,0.7222222222222222
0.0,0.7777777777777778,0.0,0.0,1.0,1.0,0.75,0.8571428571428571,0.6666666666666666,0.7222222222222222
0.0,0.1111111111111111,0.0,0.0,0.36363636363636365,1.0,0.125,0.14285714285714285,0.3333333333333333,0.16666666666666666
0.0,0.1111111111111111,0.0,0.0,0.36363636363636365,1.0,0.125,0.14285714285714285,0.6666666666666666,0.16666666666666666
0.0,0.2222222222222222,0.0,0.0,0.36363636363636365,1.0,0.125,0.14285714285714285,0.6666666666666666,0.16666666666666666
0.0,0.2222222222222222,0.0,0.0,0.45454545454545453,1.0,0.25,0.14285714285714285,0.6666666666666666,0.2222222222222222
1.0,0.0,0.0,0.0,0.18181818181818182,1.0,0.0,0.0,0.0,0.0
1.0,0.1111111111111111,0.0,0.0,0.18181818181818182,1.0,0.0,0.0,0.0,0.0
1.0,0.1111111111111111,0.0,0.0,0.2727272727272727,1.0,0.125,0.14285714285714285,0.0,0.1111111111111111
0.0,0.0,0.0,0.0,0.9090909090909091,1.0,0.75,0.8571428571428571,0.6666666666666666,0.6666666666666666
0.0,0.1111111111111111,0.0,0.0,0.9090909090909091,1.0,0.875,1.0,0.6666666666666666,0.7777777777777778
0.0,0.1111111111111111,0.0,0.0,1.0,1.0,0.875,1.0,0.3333333333333333,0.7777777777777778
1.0,0.1111111111111111,0.0,0.0,0.2727272727272727,2.0,0.25,0.2857142857142857,0.0,0.2222222222222222
1.0,0.1111111111111111,0.0,0.0,0.2727272727272727,2.0,0.25,0.2857142857142857,0.3333333333333333,0.2222222222222222
1.0,0.2222222222222222,0.0,0.0,0.36363636363636365,2.0,0.25,0.2857142857142857,0.0,0.2222222222222222
1.0,0.2222222222222222,0.0,0.0,0.36363636363636365,2.0,0.25,0.2857142857142857,0.0,0.2222222222222222
0.0,0.0,0.0,0.0,0.2727272727272727,1.0,0.125,0.0,0.3333333333333333,0.16666666666666666
1.0,0.0,0.0,0.0,0.2727272727272727,1.0,0.0,0.0,0.3333333333333333,0.0
0.0,0.1111111111111111,0.0,0.0,0.8181818181818182,1.0,0.5,0.5714285714285714,0.3333333333333333,0.4444444444444444
0.0,0.1111111111111111,0.0,0.0,0.8181818181818182,1.0,0.625,0.7142857142857143,0.3333333333333333,0.5555555555555556
0.0,0.1111111111111111,0.0,0.0,0.8181818181818182,1.0,0.625,0.7142857142857143,0.3333333333333333,0.5555555555555556
0.0,0.1111111111111111,0.0,0.0,0.9090909090909091,1.0,0.625,0.7142857142857143,0.3333333333333333,0.5555555555555556
0.0,0.2222222222222222,0.0,0.0,0.5454545454545454,1.0,0.5,0.42857142857142855,0.0,0.5
0.0,0.3333333333333333,0.0,0.0,0.6363636363636364,1.0,0.5,0.42857142857142855,0.0,0.5
0.0,0.3333333333333333,0.0,0.0,0.6363636363636364,1.0,0.5,0.42857142857142855,0.0,0.5
0.0,0.3333333333333333,0.0,0.0,0.6363636363636364,1.0,0.625,0.5714285714285714,0.0,0.6111111111111112
0.0,0.2222222222222222,0.0,0.0,0.8181818181818182,1.0,0.375,0.14285714285714285,0.6666666666666666,0.4444444444444444
0.0,0.3333333333333333,0.0,0.0,0.8181818181818182,1.0,0.375,0.2857142857142857,0.6666666666666666,0.5
0.0,0.3333333333333333,0.0,0.0,0.8181818181818182,1.0,0.5,0.2857142857142857,0.6666666666666666,0.5555555555555556
0.0,0.3333333333333333,0.0,0.0,0.9090909090909091,1.0,0.5,0.2857142857142857,0.6666666666666666,0.5555555555555556
0.0,0.5555555555555556,0.0,0.0,0.8181818181818182,1.0,0.625,0.7142857142857143,0.0,0.6111111111111112
0.0,0.5555555555555556,0.0,0.0,0.8181818181818182,1.0,0.625,0.7142857142857143,0.0,0.6111111111111112
0.0,0.2222222222222222,0.0,0.0,0.2727272727272727,1.0,0.125,0.14285714285714285,0.6666666666666666,0.1111111111111111
0.0,0.0,0.0,0.0,0.2727272727272727,1.0,0.125,0.14285714285714285,0.6666666666666666,0.1111111111111111
0.0,0.0,0.0,0.0,0.36363636363636365,1.0,0.125,0.14285714285714285,1.0,0.1111111111111111
0.0,0.0,0.0,0.0,0.36363636363636365,1.0,0.25,0.2857142857142857,1.0,0.2222222222222222
0.0,0.4444444444444444,0.0,0.0,0.9090909090909091,1.0,0.75,0.7142857142857143,0.3333333333333333,0.7777777777777778
0.0,0.5555555555555556,0.0,0.0,1.0,1.0,0.75,0.7142857142857143,0.3333333333333333,0.7777777777777778
0.0,0.1111111111111111,0.0,0.0,0.36363636363636365,2.0,0.125,0.0,0.3333333333333333,0.16666666666666666
0.0,0.1111111111111111,0.0,0.0,0.45454545454545453,2.0,0.125,0.14285714285714285,0.3333333333333333,0.2222222222222222
0.0,0.1111111111111111,0.0,0.0,0.45454545454545453,2.0,0.25,0.14285714285714285,0.3333333333333333,0.2777777777777778
0.0,0.2222222222222222,0.0,0.0,0.45454545454545453,2.0,0.25,0.14285714285714285,0.3333333333333333,0.2777777777777778
0.0,0.0,0.0,0.0,0.45454545454545453,1.0,0.125,0.14285714285714285,0.3333333333333333,0.1111111111111111
0.0,0.0,0.0,0.0,0.45454545454545453,1.0,0.25,0.2857142857142857,0.3333333333333333,0.2222222222222222
0.0,0.0,0.0,0.0,0.5454545454545454,1.0,0.25,0.2857142857142857,0.6666666666666666,0.2222222222222222
0.0,0.1111111111111111,0.0,0.0,0.5454545454545454,1.0,0.25,0.2857142857142857,0.6666666666666666,0.2222222222222222
0.0,0.0,0.0,0.0,0.45454545454545453,1.0,0.25,0.0,0.0,0.3333333333333333
0.0,0.1111111111111111,0.0,0.0,0.5454545454545454,1.0,0.375,0.0,0.3333333333333333,0.3888888888888889
0.0,0.1111111111111111,0.0,0.0,0.5454545454545454,1.0,0.375,0.0,0.3333333333333333,0.3888888888888889
0.0,0.1111111111111111,0.0,0.0,0.5454545454545454,1.0,0.375,0.14285714285714285,0.0,0.4444444444444444
0.0,0.1111111111111111,0.0,0.0,0.8181818181818182,1.0,0.625,0.7142857142857143,0.3333333333333333,0.5555555555555556
0.0,0.1111111111111111,0.0,0.0,0.9090909090909091,1.0,0.625,0.7142857142857143,0.3333333333333333,0.5555555555555556
0.0,0.1111111111111111,0.0,0.0,0.9090909090909091,1.0,0.625,0.7142857142857143,0.3333333333333333,0.5555555555555556
0.0,0.2222222222222222,0.0,0.0,0.9090909090909091,1.0,0.75,0.8571428571428571,0.3333333333333333,0.6666666666666666
0.0,0.5555555555555556,0.0,0.0,1.0,1.0,0.75,0.8571428571428571,0.3333333333333333,0.7222222222222222
0.0,0.0,0.0,0.0,0.18181818181818182,1.0,0.125,0.0,0.0,0.1111111111111111
0.0,0.0,0.0,0.0,0.18181818181818182,1.0,0.125,0.0,0.3333333333333333,0.1111111111111111
0.0,0.0,0.0,0.0,0.18181818181818182,1.0,0.125,0.14285714285714285,0.3333333333333333,0.16666666666666666
0.0,0.0,0.0,0.0,0.2727272727272727,1.0,0.125,0.14285714285714285,0.6666666666666666,0.16666666666666666
1.0,0.2222222222222222,0.0,0.0,0.2727272727272727,1.0,0.125,0.14285714285714285,0.0,0.1111111111111111
1.0,0.2222222222222222,0.0,0.0,0.2727272727272727,1.0,0.125,0.14285714285714285,0.0,0.1111111111111111
1.0,0.2222222222222222,0.0,0.0,0.36363636363636365,1.0,0.125,0.14285714285714285,0.0,0.1111111111111111
1.0,0.3333333333333333,0.0,0.0,0.36363636363636365,1.0,0.25,0.2857142857142857,0.3333333333333333,0.2222222222222222
1.0,0.0,0.125,0.125,0.2727272727272727,1.0,0.0,0.0,0.6666666666666666,0.0
1.0,0.0,0.125,0.125,0.2727272727272727,1.0,0.0,0.0,0.6666666666666666,0.0
1.0,0.1111111111111111,0.0,0.0,0.2727272727272727,1.0,0.0,0.0,1.0,0.0
0.0,0.1111111111111111,0.0,0.0,0.36363636363636365,2.0,0.25,0.2857142857142857,0.0,0.2222222222222222
0.0,0.1111111111111111,0.0,0.0,0.36363636363636365,2.0,0.25,0.2857142857142857,0.0,0.2222222222222222
0.0,0.1111111111111111,0.0,0.0,0.45454545454545453,1.0,0.25,0.2857142857142857,0.0,0.2222222222222222
0.0,0.1111111111111111,0.0,0.0,0.45454545454545453,1.0,0.375,0.42857142857142855,0.0,0.3333333333333333
0.0,0.1111111111111111,0.0,0.0,0.45454545454545453,1.0,0.375,0.14285714285714285,0.3333333333333333,0.4444444444444444
0.0,0.1111111111111111,0.0,0.0,0.5454545454545454,1.0,0.375,0.14285714285714285,0.3333333333333333,0.4444444444444444
0.0,0.2222222222222222,0.0,0.0,0.5454545454545454,1.0,0.375,0.14285714285714285,0.3333333333333333,0.4444444444444444
0.0,0.2222222222222222,0.0,0.0,0.5454545454545454,1.0,0.375,0.14285714285714285,0.3333333333333333,0.4444444444444444
1.0,0.2222222222222222,0.0,0.0,0.36363636363636365,1.0,0.125,0.14285714285714285,0.6666666666666666,0.1111111111111111
1.0,0.2222222222222222,0.0,0.0,0.36363636363636365,1.0,0.125,0.14285714285714285,0.6666666666666666,0.1111111111111111
1.0,0.0,0.0,0.0,0.36363636363636365,1.0,0.125,0.14285714285714285,1.0,0.1111111111111111
1.0,0.0,0.0,0.0,0.45454545454545453,1.0,0.125,0.14285714285714285,1.0,0.1111111111111111
0.0,0.0,0.0,0.0,0.8181818181818182,2.0,0.625,0.2857142857142857,0.3333333333333333,0.7222222222222222
0.0,0.0,0.0,0.0,0.2727272727272727,1.0,0.125,0.0,0.3333333333333333,0.1111111111111111
0.0,0.1111111111111111,0.0,0.0,0.18181818181818182,2.0,0.125,0.0,0.3333333333333333,0.1111111111111111
0.0,0.1111111111111111,0.0,0.0,0.18181818181818182,2.0,0.125,0.14285714285714285,0.3333333333333333,0.16666666666666666
0.0,0.1111111111111111,0.0,0.0,0.2727272727272727,2.0,0.125,0.14285714285714285,0.6666666666666666,0.16666666666666666
0.0,0.2222222222222222,0.0,0.0,0.2727272727272727,2.0,0.125,0.14285714285714285,0.6666666666666666,0.16666666666666666
0.0,0.0,0.0,0.125,0.18181818181818182,2.0,0.0,0.0,0.0,0.05555555555555555
0.0,0.1111111111111111,0.0,0.0,0.8181818181818182,1.0,0.375,0.0,0.3333333333333333,0.4444444444444444
0.0,0.1111111111111111,0.0,0.0,0.8181818181818182,1.0,0.375,0.0,0.3333333333333333,0.4444444444444444
0.0,0.1111111111111111,0.0,0.0,0.8181818181818182,1.0,0.375,0.14285714285714285,0.3333333333333333,0.5
1.0,0.2222222222222222,0.0,0.0,0.36363636363636365,1.0,0.125,0.14285714285714285,0.3333333333333333,0.1111111111111111
1.0,0.0,0.0,0.0,0.36363636363636365,1.0,0.125,0.14285714285714285,0.3333333333333333,0.1111111111111111
1.0,0.0,0.0,0.0,0.36363636363636365,1.0,0.125,0.14285714285714285,0.6666666666666666,0.1111111111111111
1.0,0.0,0.0,0.0,0.45454545454545453,1.0,0.125,0.14285714285714285,0.6666666666666666,0.1111111111111111
1.0,0.0,0.0,0.0,0.2727272727272727,2.0,0.125,0.14285714285714285,0.3333333333333333,0.1111111111111111
0.0,0.3333333333333333,0.0,0.0,0.45454545454545453,1.0,0.375,0.2857142857142857,0.3333333333333333,0.3333333333333333
0.0,0.0,0.0,0.0,0.5454545454545454,1.0,0.375,0.2857142857142857,0.3333333333333333,0.3333333333333333
0.0,0.0,0.0,0.0,0.9090909090909091,2.0,0.75,0.8571428571428571,0.0,0.6666666666666666
0.0,0.0,0.0,0.0,1.0,2.0,0.75,0.8571428571428571,0.0,0.6666666666666666
0.0,0.1111111111111111,0.0,0.0,0.7272727272727273,1.0,0.5,0.5714285714285714,0.6666666666666666,0.5
0.0,0.1111111111111111,0.0,0.0,0.7272727272727273,1.0,0.5,0.5714285714285714,0.6666666666666666,0.5
0.0,0.1111111111111111,0.0,0.0,0.8181818181818182,1.0,0.625,0.5714285714285714,0.6666666666666666,0.5555555555555556
0.0,0.1111111111111111,0.0,0.0,0.8181818181818182,1.0,0.625,0.7142857142857143,0.6666666666666666,0.6111111111111112
0.0,0.0,0.0,0.0,0.18181818181818182,2.0,0.0,0.0,0.0,0.05555555555555555
0.0,0.1111111111111111,0.0,0.0,0.6363636363636364,1.0,0.375,0.14285714285714285,0.6666666666666666,0.4444444444444444
0.0,0.0,0.0,0.0,0.6363636363636364,1.0,0.375,0.14285714285714285,0.0,0.4444444444444444
0.0,0.0,0.0,0.0,0.7272727272727273,1.0,0.375,0.14285714285714285,0.0,0.4444444444444444
0.0,0.0,0.0,0.0,0.7272727272727273,1.0,0.375,0.14285714285714285,0.3333333333333333,0.4444444444444444
0.0,0.0,0.0,0.0,0.45454545454545453,1.0,0.375,0.0,0.3333333333333333,0.5
0.0,0.0,0.0,0.0,0.5454545454545454,1.0,0.375,0.0,0.3333333333333333,0.5
0.0,0.0,0.0,0.0,0.2727272727272727,1.0,0.125,0.0,0.0,0.2222222222222222
0.0,0.1111111111111111,0.0,0.0,0.36363636363636365,1.0,0.25,0.0,0.3333333333333333,0.2777777777777778
0.0,0.1111111111111111,0.5,0.5,0.36363636363636365,1.0,0.25,0.14285714285714285,0.3333333333333333,0.3333333333333333
0.0,0.1111111111111111,0.0,0.0,0.36363636363636365,1.0,0.25,0.14285714285714285,0.3333333333333333,0.3333333333333333
0.0,0.1111111111111111,0.0,0.0,0.18181818181818182,1.0,0.125,0.14285714285714285,0.0,0.1111111111111111
0.0,0.2222222222222222,0.0,0.0,0.2727272727272727,1.0,0.125,0.14285714285714285,0.0,0.1111111111111111
0.0,0.2222222222222222,0.0,0.0,0.2727272727272727,1.0,0.125,0.14285714285714285,0.3333333333333333,0.1111111111111111
1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0.0,0.6666666666666666,0.0,0.0,0.9090909090909091,1.0,0.75,0.8571428571428571,0.6666666666666666,0.6666666666666666
0.0,0.7777777777777778,0.0,0.0,0.9090909090909091,1.0,0.75,0.8571428571428571,0.3333333333333333,0.6666666666666666
0.0,0.7777777777777778,0.0,0.0,0.9090909090909091,1.0,0.75,0.8571428571428571,0.3333333333333333,0.6666666666666666
0.0,0.7777777777777778,0.0,0.0,1.0,1.0,0.75,0.8571428571428571,0.3333333333333333,0.6666666666666666
0.0,0.0,0.0,0.0,0.09090909090909091,2.0,0.0,0.0,0.0,0.05555555555555555
0.0,0.0,0.0,0.0,0.45454545454545453,1.0,0.375,0.42857142857142855,0.6666666666666666,0.3333333333333333
0.0,0.1111111111111111,0.0,0.0,0.5454545454545454,1.0,0.375,0.42857142857142855,0.6666666666666666,0.3333333333333333
0.0,0.1111111111111111,0.0,0.0,0.6363636363636364,1.0,0.375,0.2857142857142857,1.0,0.4444444444444444
0.0,0.0,0.0,0.0,0.6363636363636364,1.0,0.5,0.2857142857142857,1.0,0.5
0.0,0.0,0.0,0.0,0.6363636363636364,1.0,0.5,0.2857142857142857,0.6666666666666666,0.5
0.0,0.0,0.0,0.0,0.7272727272727273,1.0,0.5,0.2857142857142857,0.6666666666666666,0.5
0.0,0.1111111111111111,0.0,0.0,0.45454545454545453,1.0,0.375,0.42857142857142855,0.3333333333333333,0.3888888888888889
0.0,0.0,0.0,0.0,0.45454545454545453,1.0,0.5,0.42857142857142855,0.3333333333333333,0.4444444444444444
0.0,0.0,0.0,0.0,0.5454545454545454,1.0,0.5,0.5714285714285714,0.3333333333333333,0.5
0.0,0.0,0.0,0.0,0.5454545454545454,1.0,0.5,0.5714285714285714,0.3333333333333333,0.5
1.0,0.0,0.0,0.0,0.18181818181818182,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.2727272727272727,2.0,0.0,0.0,0.3333333333333333,0.0
1.0,0.1111111111111111,0.0,0.0,0.2727272727272727,2.0,0.0,0.0,0.3333333333333333,0.0
1.0,0.1111111111111111,0.0,0.0,0.2727272727272727,2.0,0.125,0.14285714285714285,0.3333333333333333,0.1111111111111111
1.0,0.0,0.0,0.0,0.36363636363636365,2.0,0.125,0.14285714285714285,0.3333333333333333,0.1111111111111111
1.0,0.1111111111111111,0.0,0.0,0.45454545454545453,1.0,0.375,0.42857142857142855,0.0,0.3333333333333333
1.0,0.0,0.0,0.0,0.45454545454545453,1.0,0.375,0.42857142857142855,0.0,0.3333333333333333
1.0,0.0,0.0,0.0,0.5454545454545454,1.0,0.375,0.42857142857142855,0.0,0.3333333333333333
0.0,0.0,0.0,0.0,0.2727272727272727,2.0,0.25,0.0,0.0,0.2777777777777778
0.0,0.0,0.0,0.0,0.2727272727272727,2.0,0.25,0.0,0.0,0.2777777777777778
0.0,0.0,0.0,0.0,0.2727272727272727,2.0,0.25,0.0,0.0,0.2777777777777778
0.0,0.1111111111111111,0.0,0.0,0.45454545454545453,1.0,0.375,0.42857142857142855,0.3333333333333333,0.3333333333333333
0.0,0.1111111111111111,0.0,0.0,0.45454545454545453,1.0,0.375,0.42857142857142855,0.3333333333333333,0.3333333333333333
0.0,0.2222222222222222,0.0,0.0,0.45454545454545453,1.0,0.375,0.42857142857142855,0.3333333333333333,0.3333333333333333
0.0,0.2222222222222222,0.0,0.0,0.5454545454545454,1.0,0.375,0.42857142857142855,0.3333333333333333,0.3333333333333333
0.0,0.1111111111111111,0.0,0.0,0.6363636363636364,1.0,0.375,0.2857142857142857,0.0,0.4444444444444444
0.0,0.1111111111111111,0.0,0.0,0.7272727272727273,1.0,0.5,0.2857142857142857,0.0,0.5
1.0,0.1111111111111111,0.0,0.0,0.2727272727272727,1.0,0.0,0.0,0.6666666666666666,0.0
1.0,0.1111111111111111,0.0,0.0,0.2727272727272727,1.0,0.125,0.14285714285714285,0.6666666666666666,0.1111111111111111
1.0,0.1111111111111111,0.0,0.0,0.36363636363636365,1.0,0.125,0.14285714285714285,0.6666666666666666,0.1111111111111111
0.0,0.1111111111111111,0.0,0.0,0.18181818181818182,2.0,0.125,0.0,0.3333333333333333,0.16666666666666666
0.0,0.1111111111111111,0.0,0.0,0.2727272727272727,2.0,0.125,0.14285714285714285,0.3333333333333333,0.2222222222222222
0.0,0.1111111111111111,0.0,0.0,0.2727272727272727,2.0,0.125,0.14285714285714285,0.3333333333333333,0.2222222222222222
0.0,0.2222222222222222,0.0,0.0,0.2727272727272727,2.0,0.25,0.14285714285714285,0.3333333333333333,0.2777777777777778
1.0,0.1111111111111111,0.0,0.0,0.18181818181818182,2.0,0.0,0.0,0.0,0.0
1.0,0.1111111111111111,0.0,0.0,0.18181818181818182,2.0,0.0,0.0,0.0,0.0
0.0,0.1111111111111111,0.0,0.0,0.36363636363636365,1.0,0.0,0.0,0.3333333333333333,0.05555555555555555
0.0,0.1111111111111111,0.0,0.0,0.7272727272727273,1.0,0.625,0.5714285714285714,0.3333333333333333,0.5555555555555556
0.0,0.1111111111111111,0.0,0.0,0.8181818181818182,1.0,0.625,0.7142857142857143,0.3333333333333333,0.6111111111111112
0.0,0.1111111111111111,0.0,0.0,0.8181818181818182,1.0,0.625,0.7142857142857143,0.3333333333333333,0.6111111111111112
0.0,0.2222222222222222,0.0,0.0,0.8181818181818182,1.0,0.625,0.7142857142857143,0.3333333333333333,0.6111111111111112
0.0,0.0,0.0,0.0,0.36363636363636365,1.0,0.125,0.0,0.3333333333333333,0.16666666666666666
0.0,0.0,0.0,0.0,0.36363636363636365,1.0,0.25,0.14285714285714285,0.6666666666666666,0.2777777777777778
0.0,0.0,0.0,0.0,0.36363636363636365,1.0,0.25,0.14285714285714285,0.6666666666666666,0.2777777777777778
0.0,0.0,0.0,0.0,0.45454545454545453,1.0,0.25,0.14285714285714285,0.6666666666666666,0.2777777777777778
0.0,0.1111111111111111,0.0,0.0,0.7272727272727273,2.0,0.375,0.2857142857142857,0.0,0.4444444444444444
1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.09090909090909091,2.0,0.0,0.0,0.0,0.0
1.0,0.1111111111111111,0.0,0.0,0.09090909090909091,2.0,0.0,0.0,0.3333333333333333,0.0
0.0,0.0,0.0,0.0,0.18181818181818182,2.0,0.125,0.0,0.0,0.16666666666666666
0.0,0.0,0.0,0.0,0.18181818181818182,2.0,0.125,0.0,0.0,0.16666666666666666
0.0,0.1111111111111111,0.0,0.0,0.2727272727272727,2.0,0.125,0.0,0.0,0.16666666666666666
0.0,0.0,0.0,0.0,0.2727272727272727,2.0,0.125,0.14285714285714285,0.0,0.2222222222222222
1.0,0.2222222222222222,0.0,0.0,0.45454545454545453,1.0,0.125,0.14285714285714285,0.6666666666666666,0.1111111111111111
