0,1,2,3,4,5,6,7,8,9
0.052253499108926904,1.3234924689236105e-05,2.5959348641966977e-15,0.0,3.4368908914563676e-06,0.00011904943048389772,3.0505828600131313e-10,0.0,0.0,2.2980284064238545
0.051635767085964346,1.5688770510815788e-05,2.6059143554169222e-15,0.0,4.323346353925745e-06,0.0001221963142353919,3.0639616411592247e-10,0.0,0.0,2.298145808687645
0.051770915997535624,1.9528955365528197e-05,2.609993072145174e-15,0.0,4.3555581689435805e-06,0.00012267457016977999,3.0716293390777495e-10,0.0,0.0,2.2981197198121177
0.05156738064563843,2.0284433385537524e-05,2.6121254262521172e-15,0.0,4.5173221980398175e-06,0.0001235208636130074,3.076855979721772e-10,0.0,0.0,2.298158456134164
0.04318759385189872,2.0064006658684315e-05,2.6572718017304523e-15,3.050145941610011e-06,0.0,0.0036851414437077718,3.4864080476684965e-10,0.0,0.0,1.8799512469013273
0.0,0.0,2.6100268123259115e-15,0.0,0.0,0.00364345443861967,2.948271775254172e-10,0.7580339699489618,3.013107639371399,0.03404408382367648
0.0,0.0,2.641235904566258e-15,3.918423393427774e-07,0.0,0.003657900717699309,3.043895246912942e-10,0.7355231061659269,2.9878334366821306,0.06861084844168408
9.506554751361036e-06,2.6325331799510436e-05,2.5009972436866043e-16,0.0,0.0,0.0036955527143492004,3.2635789013126933e-10,0.7436081263002913,3.014982970130362,0.05042479981614654
0.021856792700535917,1.0853869149892065e-05,2.8176824249725224e-15,0.0,3.968356412043499e-06,0.0015023316312920826,4.2664317356884174e-10,0.0,0.0,1.162896349669914
0.021380768274543927,8.02521033286888e-06,2.8202932784923615e-15,0.0,5.0600765911974785e-06,0.0015035781364064228,4.2672814994473184e-10,0.0,0.0,1.162987006600308
0.02165941836529107,7.538142194169499e-06,2.8190882262300307e-15,0.0,5.2639323628926245e-06,0.0015031244101991713,4.26564590039622e-10,0.0,0.0,1.1629337727472207
0.022168841396678886,1.0737491722172612e-05,2.816323780592273e-15,0.0,5.192385185222503e-06,0.0015015071644101732,4.2571367962538383e-10,0.0,0.0,1.162836329045369
0.04867500488659199,1.4452119749711063e-05,1.9052307637372638e-16,0.0,1.935548574867946e-06,0.0013192637417816767,3.8272580949877454e-10,0.0,0.0,2.0164958087821945
0.04846718974060177,1.1898315363799143e-05,1.9464885351657872e-16,0.0,2.7456313039389332e-06,0.0013244567078422216,3.849332883240991e-10,0.0,0.0,2.0165353486553186
0.049258882732059264,6.098743239386068e-06,1.846304211917725e-16,0.0,2.005842198347427e-06,0.001322782914449832,3.824968900082389e-10,0.0,0.0,2.0163849233347952
0.047318756480259475,3.6178718211448103e-06,2.689002414869563e-15,2.796353226611139e-06,0.0,0.0012528307235101703,3.583449698157807e-10,7.700628201830941e-08,4.119954501387762,0.7016149002096724
0.020120174246872374,1.190188212395902e-05,2.829469821257104e-15,0.0,5.053973484057267e-06,0.0044452717721638274,3.9655501571764484e-10,0.0,0.0,1.150588528234288
0.01945432185695224,0.0,2.862111123048475e-15,0.0,2.8346720985671266e-06,0.004418733987238062,3.8752032426821024e-10,0.0,2.3375719380385873,0.4045362694360326
0.020867007186408607,0.0,2.8500572543707968e-15,0.0,2.0370515471964532e-06,0.004412008917518265,3.8425237000400087e-10,0.0,2.33426704794298,0.4053218722307493
6.92869866720498e-07,0.0,2.8001078966188247e-15,0.0,3.2393572646589135e-06,0.004434707923582735,3.730221466257406e-10,0.4580279977628486,1.8362650366017843,0.02909687186178718
0.04381155715813087,0.0,2.6984802751362954e-15,2.5521030521824307e-06,0.0,0.002454057378743605,3.5001910710047125e-10,2.0996726274442254e-07,3.8256045931664575,0.6592290285970069
0.04477442088505234,2.8669737701962247e-05,2.2453244757065415e-16,0.0,4.381046137052105e-08,0.002527480324303353,3.799392912030308e-10,0.0,0.0,1.8802245148211583
0.0,0.0,2.603282035132059e-15,0.0,0.0,0.0024902172714571275,3.3211879831357986e-10,0.7563199629249835,3.010037496132739,0.037616284463160024
6.721477446305397e-06,0.0,1.811815583837856e-16,2.7682125517960034e-06,0.0,0.002514455852984414,3.4573025682126963e-10,0.7499951799816456,3.012742956322854,0.04419742594806368
0.043690008819319184,2.3393372482668783e-06,2.6321574829634974e-15,0.0,8.671510184125822e-06,0.0013252049857417104,3.834916870933291e-10,0.0,0.0,2.0081088061463532
0.014687455902396878,0.0,2.900840793018733e-15,0.0,0.0,0.002731256637751861,4.26729231361579e-10,0.0,5.37035004629265e-06,0.8829096307990998
0.014020097219335358,1.7036100711067928e-05,2.912442516737523e-15,0.0,0.0,0.00273337105652991,4.281530630131528e-10,0.0,0.0,0.8624995725697135
0.06890965886726967,1.3382850358136176e-05,2.4499857014928177e-15,0.0,0.0,0.0022865616044900694,3.158622766819789e-10,0.0,0.0,2.8857115170130125
1.054648344118643e-05,0.0,2.4015870425189305e-15,0.0,0.0,0.002250213208674966,2.5222014845881816e-10,1.1450813201839087,4.617488839129314,0.07695357662660347
0.06992133398428131,0.0,2.3907160091340175e-15,2.1345708924993633e-06,0.0,0.0022771444860129656,3.0915457617020075e-10,6.36215127723819e-08,0.0,2.8855187423512074
7.179150034636413e-06,0.0,2.8021211136741024e-15,0.0,5.312687468885744e-07,0.0015032404520908568,4.1327808885361227e-10,0.46106574597676986,1.8723112361104206,0.02665316064629294
6.050118618733998,0.0,4.933983103750325e-16,6.43948603395177e-06,3.0369152692511812e-09,0.0016151056943021268,3.9339081408196387e-10,0.0,0.019206744158862914,0.006014551590986783
6.049241889508526,0.0,4.827296827995255e-16,5.33461737973152e-06,0.0,0.0016100939876378879,3.9088628950919233e-10,2.0691429297074626e-07,0.016060778632481176,0.007186210961685676
0.023259414191831446,0.0,3.6896805849341e-16,0.0,2.5137873965527568e-06,0.0015310174691861992,4.452316251262178e-10,0.0,0.0,1.1626313907518848
0.068535209316942,0.0,2.544686229859265e-15,2.5077411424348672e-06,4.635593289629111e-06,0.0022301864582584046,2.9635737384416553e-10,0.0,5.859597791685327,0.9978055869004897
0.06771753887424418,2.1993088474891487e-06,2.5602177539104443e-15,1.7262442443776698e-06,7.462459229902168e-06,0.0022352877026722605,2.993400997835041e-10,0.0,5.877687608427915,0.9950585987022151
0.06810631162602633,0.0,2.434013047072626e-15,0.0,7.74865484893521e-06,0.0023022823021768,3.1734546302644674e-10,0.0,0.0,2.8712134542824486
0.06886269320468866,0.0,2.4240138442331328e-15,0.0,7.703287023565377e-06,0.002298256353962444,3.150696375893647e-10,0.0,0.0,2.8710690927227773
0.025691668948917896,7.69100614841392e-06,4.1707489564663145e-16,0.0,0.0,0.00441920865232513,3.064710038907585e-10,0.0,2.3715523198432145,0.4078683440109443
0.0,0.0,2.7853201243970847e-15,1.025029346411025e-06,0.0,0.004424839246383011,2.86168747806704e-10,0.4642494265441033,1.876218629376334,0.024388307555312898
0.0,0.0,2.790704554865158e-15,1.2813722959382126e-06,0.0,0.004428226334604237,2.8806705420268147e-10,0.4638035202502598,1.8742391931587272,0.025544998382704853
0.021270265769674807,0.0,2.7981600084211e-15,2.532323771225676e-06,0.0,0.004440672714520792,3.11525604577727e-10,0.0,0.0,1.1657387570567648
0.044841733215401504,2.353957492287799e-06,2.6631160336182724e-15,1.3543083061555544e-06,4.7197892357245004e-06,0.0042665066894895945,1.965031875011042e-11,0.0,0.0,2.00975754081695
0.048631680893268504,7.050637086838094e-06,2.372034386878156e-16,1.041210693719945e-06,9.69494291821156e-06,0.004280253975466945,2.6658321972779527e-11,0.0,0.0,2.0090334012096873
0.04784227891922652,5.814089899536961e-06,1.5441151470202626e-16,0.0,0.0,0.004231475407776482,5.093224683367583e-10,0.0,0.0,2.024555018536125
0.040519399497029714,4.309377105588187e-05,2.7921627051790536e-15,0.0,2.673534372485897e-06,0.0019035612770134807,3.758787047269948e-10,0.0,3.836069158887799,0.6559393606213207
0.040263317209991926,3.569876092339997e-05,2.7373721944122806e-15,0.0,1.0241097620415776e-06,0.0018958766232151155,3.723558416708459e-10,0.0,3.844911335183366,0.6531669065585289
0.040996707352762944,1.990653532753639e-05,2.7331333417136426e-15,0.0,3.0685488691229003e-06,0.0018936894298855424,3.699327940913537e-10,0.0,3.8540918034268534,0.6500967515305593
0.0480624804985632,9.997110031965609e-06,3.4144905845176934e-16,0.0,0.0,0.0036349939765295772,3.5460555065965163e-10,0.0,4.095623670566025,0.7052199217428112
1.101160130839885e-05,0.0,2.64782139329909e-15,0.0,0.0,0.0036504344647998606,3.2205147171035036e-10,0.7898712862032001,3.2025528197709554,0.06965945159815552
1.633292921454436e-05,0.0,2.1694536950323841e-16,0.0,0.0,0.003664470280661074,3.2921460024074467e-10,0.7919673933003747,3.1924603964425606,0.07041405814188319
0.048326841552593286,2.0367776242439047e-06,3.4663201727375544e-16,0.0,4.399608939201734e-06,0.003631275513382161,3.5165311119023636e-10,0.0,4.100111519562881,0.7037357859010078
9.08161568092578e-06,2.2206743300388677e-05,2.767097154424507e-15,0.0,0.0,0.0031852730407327364,3.6201620414513686e-10,0.5640214167335132,2.2946915497937472,0.040923251470798505
0.02551459159674694,1.0338735474812408e-05,4.2155771680850495e-16,0.0,2.321129373958716e-06,0.004446827549795112,3.146361360454137e-10,0.0,0.0,1.164929060531359
7.516803404217772e-06,0.0,2.5630757610216484e-15,0.0,4.456378410152747e-06,7.32372362849195e-05,2.553529361993186e-10,0.9206026915438656,3.667948155279919,0.053445001370054424
0.053201444990669956,5.867965476908965e-06,2.6751795747533854e-15,1.009405075502789e-06,1.0338475582264433e-06,3.684598373549308e-05,2.8291420098576794e-10,0.0,4.701817052075523,0.804296823720256
5.433223336791936e-06,0.0,2.542676427664475e-15,0.0,4.283150101131026e-06,6.359076835292541e-05,2.5004802161941155e-10,0.9247702761378874,3.6802974611247294,0.05192221055319934
0.05635302625845338,8.658469750897005e-06,2.3526517208884723e-16,6.563126353005058e-07,2.7687938567390547e-06,5.068881862497953e-05,2.900705959910608e-10,0.0,4.720983920405302,0.7975776309688363
0.0,0.0,1.8042523335040666e-15,0.0,0.0,0.005244787244597316,4.28727682804821e-10,0.12043251791088799,0.5010818950530918,0.011373499539800028
0.0,1.3223744402900783e-05,1.8334430668970128e-15,0.0,2.662733016893918e-07,0.005256328617027414,4.398597276798687e-10,0.0,0.0,0.3130931278230704
0.0,1.374822101764629e-05,1.822229425373476e-15,0.0,0.0,0.005251381222151459,4.378333176357771e-10,0.0,0.0,0.3130932006886386
0.0,8.969477878751797e-06,1.8249430500762705e-15,0.0,5.021183584111705e-07,0.005255627407072903,4.3948395302025514e-10,0.0,0.0,0.31309334757935253
6.526055984151414e-06,1.0334712924538414e-05,2.5608921258872296e-15,0.0,5.333064689820387e-06,6.981823625281546e-05,2.5406616257240596e-10,0.9169487748142463,3.6510492719087213,0.0532298091266418
0.05183662658698436,1.3369911213893685e-05,2.580730083035778e-15,0.0,4.585585478496806e-06,9.490206737776826e-05,3.009245021358038e-10,0.0,0.0,2.2881976390879704
0.05208087315208846,1.4081679618240068e-05,2.5789008283288005e-15,0.0,4.752870545691342e-06,9.458596931240598e-05,3.0095345293560314e-10,0.0,0.0,2.2881509009651824
0.05436059297438834,2.214338345720143e-05,1.3862689392770873e-16,0.0,3.1061739302781755e-06,0.00010989882146779012,3.944248580693957e-10,0.0,0.0,2.28771711537053
0.05879398734270453,0.0,2.4831816618689033e-15,8.171029407545352e-06,0.0,0.004729486795171092,2.9775369313907585e-10,4.600491809439759e-07,0.0,2.574257158479329
0.058877674234989255,0.0,2.467030442658342e-15,1.170038149386666e-05,0.0,0.00473375392102674,3.024510604563351e-10,5.071343617387096e-09,0.0,2.574240764672094
2.2859759181319202e-05,0.0,2.903574473831441e-16,0.0,1.0415734823296667e-05,0.001365318609407289,0.0,0.740012940708847,2.9750169640046624,0.05563352759995282
3.2172100304957126e-05,0.0,3.6195328842666317e-16,0.0,6.845552524126281e-06,0.0014417223965221143,0.0,0.6153453200671882,2.5340773443201092,0.07270058118234267
3.204527240917713e-05,0.0,3.6117826337454037e-16,0.0,8.592315261598472e-06,0.0014486612280258581,0.0,0.614896325708605,2.53521716921449,0.07286464096071528
3.150402700417206e-05,0.0,3.739364097806894e-16,0.0,1.0050531909121322e-05,0.0014553696433413288,0.0,0.6186109935593908,2.534870295740725,0.06860212148322126
0.020840203544252586,1.3089521919339057e-06,2.8257152242378197e-15,0.0,7.474067751181377e-06,0.0044464045261164865,3.123871364543466e-10,0.0,0.0,1.1649568658758234
0.0196183461422915,7.827290650747181e-06,2.843758355319934e-15,0.0,8.972487650136197e-06,0.004453536081552917,3.1486726057936233e-10,0.0,0.0,1.1492470231966894
0.025275537306645713,1.1584551893300735e-05,4.0687443624258933e-16,0.0,1.3434271385326176e-06,0.0044496934347577856,4.027215789884404e-10,0.0,0.0,1.1666983168554448
0.02398488637101159,1.6762101875290728e-05,4.2304682690316763e-16,0.0,3.862807573668744e-06,0.004454491769779324,4.060606796327317e-10,0.0,0.0,1.1669433557375999
0.02472331297631925,1.0447555860920462e-05,4.2260431135939156e-16,0.0,6.179098440113589e-06,0.004451015282256322,4.030837179431484e-10,0.0,0.0,1.16680197333999
0.024996306528506252,6.046271237453803e-07,4.554142290547138e-16,0.0,3.102138681826107e-06,0.0044215810640425195,3.9405124552883204e-10,0.0,2.3728791313673554,0.40930019251808203
0.0247312511720958,0.0,4.1001913544514564e-16,0.0,0.0,0.004415524948852541,3.062449296523189e-10,0.0,2.3883612787138966,0.40972409113055497
2.779893112260855e-06,0.0,4.428298860067553e-16,1.7790400805267803,0.9794065444566789,0.004274408630025561,2.725128825780107e-10,5.844167179307501e-07,1.0137274382154247,0.0
3.7719275478602292e-06,9.445466813883271e-06,2.8030608563039154e-15,0.0,2.2753575585006585e-07,0.0044297293774806425,2.9011795416938733e-10,0.46076966669242025,1.883263174303161,0.033272125200022186
0.02127015639166932,1.6211056193525315e-05,2.823517331725631e-15,0.0,1.98636962056171e-07,0.004443443868914077,3.1434868146035415e-10,0.0,0.0,1.1727756903440119
0.05945945758056783,9.209426532776307e-07,2.5913690867516135e-15,3.11668518100006e-06,0.0,0.00465431972950269,2.824460889576848e-10,3.8547437271033284e-07,4.986015535047862,0.8547117048995707
0.05800896018348167,1.6024739431216107e-05,2.5111794202849315e-15,0.0,7.738114486626116e-07,0.004724955134787637,3.0677685651395316e-10,0.0,0.0,2.4465845994855244
0.05753446616692243,2.320807776228427e-05,2.507270959713112e-15,0.0,0.0,0.00473173328124691,3.1185407822076975e-10,0.0,0.0,2.4466749523486873
0.0581640768846039,3.761274886407432e-06,2.589030995410136e-15,6.610231918767342e-06,0.0,0.004666018678178804,2.898644456975855e-10,0.0,4.991752559973389,0.853126950950292
0.04750095668164132,9.735167423678483e-06,2.7464893720359767e-16,0.0,5.847258386961226e-06,0.004219640329851633,3.417062255373108e-10,0.0,4.0963498302186885,0.7016462196077439
0.0470045660940648,6.25673049448329e-06,2.7445371703365317e-16,8.929496759531309e-07,5.077239503232782e-06,0.004222001135013201,3.428676174230819e-10,0.0,4.090832193719409,0.703502568788299
0.04457930395006296,0.0,2.6799573703727967e-15,4.978112322476185e-06,0.0,0.0042004667275363046,3.316078448951572e-10,0.0,4.099963187142534,0.7010506226256585
0.04436104463576106,1.8966740020638414e-06,2.6137600855178707e-15,0.0,7.153433984230234e-06,0.004247891219496402,3.442703178176687e-10,0.0,0.0,2.0098483243384457
0.04443861727359428,6.194906173348467e-06,2.6997263945136602e-15,3.430387466457993e-07,6.355610914665778e-06,0.0030281309864215143,3.4537810188697306e-10,0.0,4.118133862331235,0.6972863237322307
0.007130520685616666,2.1285664633584673e-05,3.0076463041310056e-15,0.0,0.0,0.0016127121469630857,4.5425830545301067e-10,0.0,1.168340814710563,0.20663778573980882
2.9041660765978627,5.752704665977851e-06,5.943748449393674e-16,0.0,0.0,0.0016853385859753234,4.426035082669387e-10,0.0,0.0,0.02656510179529866
2.9094855094967316,1.608481448795069e-07,5.795232225926674e-16,0.0,0.0,0.0016834702496350434,4.410164712755122e-10,0.0,0.0,0.02555006880877316
2.9462615200788704,2.81824148065827e-05,6.129941461779841e-16,0.0,3.4849152340148206e-07,0.0016949174616227426,4.4796350625324974e-10,0.0,0.034897054009088546,0.007388067762444636
0.04698402092551457,0.0,2.584864291398909e-15,0.0,0.0,0.003049713708599325,3.4571131455665255e-10,2.2718022275404992e-07,2.1353993838962243e-06,2.01136029397706
0.045508081160101264,0.0,2.6094093389104337e-15,0.0,0.0,0.0030559453709383313,3.5050810169414404e-10,0.0,1.4579638427908048e-06,2.0116425031944583
0.04629624619105123,0.0,2.604604054914726e-15,0.0,0.0,0.0030537188468714237,3.4898564606116e-10,0.0,1.5962145524659498e-06,2.011492008974563
0.04517295665578685,0.0,2.6098150557151193e-15,0.0,2.725511475878522e-07,0.0030603276069491947,3.52623451843413e-10,0.0,6.985645739921408e-07,2.011706611900306
1.456932612293895e-05,0.0,2.612620536212661e-15,0.0,0.0,0.003050351425270149,3.197068526637744e-10,0.7870603976156448,3.229878044334242,0.06826659096407554
8.940226916307209e-06,0.0,3.3054230078445514e-16,3.0402572271475052,1.6301409997088276,0.002786685117131193,2.9114381682932805e-10,2.1167654918542214e-06,1.829978692541232,7.277326538155774e-07
0.04517965159220884,0.0,2.589575859783532e-15,3.73513317171125e-06,0.0,0.0030676429494893654,3.592270095756396e-10,0.0,0.0,2.01716228417175
0.024504968541025365,6.700467237429337e-06,5.016641363495491e-16,0.0,7.55851439515996e-07,0.004437928093973475,3.1694822124354974e-10,0.0,2.3364467006282172,0.4217423035156782
0.052495029774695216,4.709334578156443e-06,2.726914439010759e-15,0.0,0.0,0.004142673647251266,2.357319863643591e-10,0.0,4.64891188291014,0.8162934496696683
0.05770600144052743,2.6711384957157723e-05,2.518694830206314e-16,0.0,3.063556370756613e-06,0.004140955099556944,2.3326637506618365e-10,0.0,4.654909107209827,0.813383106392729
0.057229716107142274,2.6605648376891606e-05,2.6129431420623693e-16,0.0,4.377533960392911e-06,0.0041476151785638975,2.3654701653089947e-10,0.0,4.657592420736414,0.812616979610605
5.971921667753656,8.058815954766134e-06,2.9672286440334957e-15,1.429321260873052e-06,1.3113533944564622e-06,0.0015917463306102837,3.7878990771708507e-10,0.0,7.072768883462422e-07,0.014432661812757805
1.4380057840245248e-06,8.974705200273721e-06,2.8932801673681008e-15,0.0,0.8619322738079025,0.00141711316688339,4.264454514027514e-10,0.49370717890205074,0.7738335800137,0.0
0.021816766642626675,2.783176333553215e-05,2.921765877370739e-15,0.0,1.1115889163843127e-06,0.0014865122858448052,4.2312093523515883e-10,0.0,2.313320999686136,0.41182520861862576
3.0076929304281364e-07,4.388192102297973e-06,2.8880710100251846e-15,0.0,0.9034886217122422,0.0014103110393578937,4.2709811439089044e-10,0.48281594442683057,0.76472507963472,0.0
0.0412037134741013,0.0,2.6263084676861413e-15,1.9257871947854392e-07,0.0,0.0013343631015089142,3.85321001825313e-10,7.478544324418517e-08,0.0,1.8833482233793915
0.043719745637363513,0.0,2.0498124638028622e-16,0.0,0.0,0.0013595918187874305,3.9716217001378197e-10,0.0,0.0,1.8708052822124184
0.04234743834484573,0.0,1.9874697618784545e-16,2.109548130471736e-07,0.0,0.0013616437123510376,3.9973597107124945e-10,0.0,0.0,1.8710671901558027
0.04384073650981568,0.0,1.988685255835834e-16,2.3446659336012372e-07,0.0,0.001360612298100231,3.9775197346236787e-10,0.0,0.0,1.8707821258952957
0.0,0.0,2.522827556399479e-15,3.2715465427877673e-06,0.0,0.002389483944249838,2.988393524959929e-10,0.9822977906074211,3.925450235164409,0.05287395552684453
5.232542628360767e-07,7.25220763429371e-06,2.801572108655571e-15,0.0,0.0,0.004418057641493691,3.661574542797534e-10,0.4521282299027494,1.8403292559129598,0.039915685067840205
0.0013312674096515901,1.1017178639932573e-05,6.607888712160851e-16,0.0,0.0,0.0011271271860138756,4.986018720968094e-10,0.0,0.6431759783480528,0.1099721676797614
0.0013338322725522315,3.8143952976453464e-06,6.536503841969821e-16,0.0,0.0,0.0011279869281978978,4.978158660755158e-10,0.0,0.6290058507926669,0.11449547215635965
0.0013373462499872495,1.629746556712268e-05,7.090236747047682e-16,0.0,4.828595459803572e-06,0.0011397347133367544,4.188394201747596e-10,0.0,0.6289288219072111,0.11451675451052794
0.0012440687506640063,9.377002832821527e-06,6.97885246172084e-16,0.0,3.922485284391236e-06,0.0011391926738395853,4.1811754791923683e-10,0.0,0.6049670240454079,0.11931185892424799
0.062779072229821,1.5505352328512748e-05,2.67081451021988e-15,0.0,0.0,0.0,3.415498316269415e-10,0.0,5.293619325905176,0.8993660466323906
1.2182467321372947e-05,1.617512240486558e-05,2.2855239704284953e-16,0.0,0.924802031061939,0.004801968578855962,8.487474412008151e-11,1.0944632554907738,1.2540593084146683,0.0
0.04583447326195936,9.174793575221238e-06,2.6511335964498947e-15,0.0,7.785810698373318e-06,0.0048736878082695275,9.903244528669306e-11,0.0,0.0,2.0299609310585685
0.04411448197386946,1.6491679235653164e-05,2.5895660113515348e-15,7.04145186925772e-07,0.0,0.004840889903086047,5.065535762934638e-10,0.0,0.0,2.0302909323047187
0.047539399254430854,2.526235768678131e-05,1.9019039157761464e-16,0.0,0.0,0.004258497424009237,3.54065547215631e-10,0.0,0.0,2.0126910310526736
0.04685450070238739,8.284271765815026e-07,2.8750341489016444e-16,2.120685586148194e-06,2.7222209330155723e-06,0.0042178218604442645,1.7474756523895307e-10,0.0,4.127249461988529,0.6953545032607013
0.04757654342613167,1.836375297417264e-05,2.014792496936138e-16,0.0,1.474523371340947e-06,0.004276378599533962,1.9446960918012584e-10,0.0,0.0,2.0126841043110133
0.04529739418469799,1.8130348274069476e-05,2.626729462265292e-15,0.0,0.0,0.004254467385621805,1.8411503687942667e-10,0.0,0.0,2.0131182901273843
0.06690170888799159,0.0,7.150095432540874e-17,0.0,2.854343900194069e-06,0.0023486074388291865,3.405599892301877e-10,0.0,0.0,2.722223285603657
2.1905497752327648e-05,3.177146245040898e-05,4.418914931184676e-16,0.0,0.5699618394276396,0.0044073862974504125,6.190414195309187e-11,0.692831722885179,0.838325855569608,0.0
1.843073282542489e-05,8.408909434728825e-06,2.8331133074991948e-15,0.0,1.8305664845180666e-06,0.004431064487923466,4.424716670701448e-11,0.48452160528675203,2.0369662694599175,0.07832406237699735
0.041474670870126754,8.320774621890132e-06,2.961543514841342e-16,0.0,8.145833762025425e-06,0.001412495694988222,4.181126952920419e-10,0.0,0.0,1.871660953844233
0.04118223627259924,0.0,2.6758301098985177e-16,0.0,4.2839334345435916e-06,0.001410351638645191,4.1634706597765993e-10,0.0,0.0,1.8717188521156025
1.4059842457429508e-05,7.6185862201580316e-06,3.810399472283155e-16,0.0,3.4937616603110417e-06,0.0015239092118526402,4.250392289361346e-10,0.44376792791641284,1.835359885278947,0.06110734793100711
3.538874678277939e-06,0.0,2.796916612552276e-15,6.218971748319063e-06,0.0,0.0015060578704504963,4.152504176314822e-10,0.44748605882103326,1.8464557107385728,0.05318929159541244
2.653421428708148e-06,1.0967244617865694e-07,2.7953683007383914e-15,5.454730121539635e-06,2.5341399688265305e-07,0.0015059021158217029,4.1490824561977785e-10,0.4498675308857819,1.8456082449862896,0.05065669334535518
2.556953542580832e-06,0.0,2.7972049715837066e-15,5.628305424057364e-06,4.131955188303707e-07,0.0015081754486776897,4.1548874900081917e-10,0.45108167349570283,1.8468779978201046,0.0488220393662081
0.04328494267955597,2.35728688640647e-05,2.7942567696680745e-15,0.0,0.0,0.0024661472904169506,3.6050150885549636e-10,0.0,3.8256705585861113,0.6593076827714871
0.06880970585394114,0.0,2.3891508573017904e-15,1.2228242571931268e-05,0.0,0.0046685888617879106,2.867534358809496e-10,0.0,0.0,2.86705733467637
0.06800463567749394,2.011157601540614e-05,2.3973476138190687e-15,5.845754021799813e-06,0.0,0.004663942828251225,2.8702300300629284e-10,0.0,0.0,2.872238077843884
